apartado,tipo,bien,bien_limpio,cluster,item,cluster_6947,cluster_2275,cluster_1015,cluster_684,cluster_405,cluster_236,cluster_137,cluster_85,cluster_50,cluster_29,cluster_21,cluster_16,cluster_15,cluster_12,cluster_8,cluster_7,cluster_5,cluster_4,cluster_3,cluster_2,cluster_1
Equipo,Equipo,UNA IMPRESORA LASSER EN COLOR BEIGE,impresora lasser color beige,4,impresora,6216,693,693,346,346,72,132,21,21,3,3,3,3,3,3,0,0,0,0,0,0
Equipo,Equipo,TECLADO SONY VAIO,teclado sony vaio,0,teclado,6927,1062,626,626,312,30,125,62,20,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MONITOR EN COLOR GRIS MARCA SONY VAIO,monitor color gris marca sony vaio,4,monitor,5263,1062,626,626,312,30,125,62,20,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,SCANER HP COLOR BEIGE,scaner hp color beige,4,scaner,5919,408,542,542,270,18,15,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,UN MONITOR EN COLOR BEIGE COMPAQ,monitor color beige compaq,4,monitor,6608,1073,200,233,116,116,57,19,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,JUEGO DE SALA EN TACTO PIEL NEGRA,juego sala tacto piel negra,0,juego,6255,82,296,593,34,41,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,REGULADOR CHICO ER050510010,regulador chico er,0,regulador,1330,594,594,594,20,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,MONITOR COLOR PERLA EM042180006,monitor color perla em,4,monitor,196,891,273,548,177,20,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA DE MADERA MULTIUSOS CON RODAJAS. 62X42 CM.,mesa madera multiusos rodajas x cm,3,mesa,5256,937,937,371,371,16,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"COMPUTADORA PORTATIL, COLOR GRIS EQUIPADA CON  DVD ROM , CON PROCESADOR CELEROM 1.8 GHZ,256 MB DE RA",computadora portatil color gris equipada dvd rom procesador celerom ghz mb ra,1,computadora,4613,22,21,152,305,152,10,46,46,19,19,1,0,1,1,0,0,0,0,0,0
Equipo,Equipo,COLOR BLANCO EN BUENAS CONDISIONES (3),color blanco buenas condisiones,4,color,1791,1423,499,499,249,124,124,11,24,11,6,6,6,6,6,6,1,0,0,0,0
Equipo,Equipo,"COMPUTADORA HP DX2200 MINITORRE PENTIUM 4 541, DISCO DURO 80GB 7200 RPM, 512 MB MEMORIA, FLOPPY DRIV",computadora hp dx minitorre pentium disco duro gb rpm mb memoria floppy driv,1,computadora,4617,1955,461,29,36,148,11,23,23,23,11,11,11,11,2,2,2,2,2,0,0
Equipo,Equipo,MODULO 8 PTOS FIBRA OPTICA,modulo pto fibra optica,0,modulo,4490,166,392,384,12,108,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"ESCRITORIO MELAMINA CAFÉ, CON DOS CAJONES, 1.20X 0.60 M.",escritorio melamina café do cajones x m,0,escritorio,4070,199,481,240,80,16,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,CESTO DE BASURA MADERA COLOR AMBAR,cesto basura madera color ambar,4,cesto,349,736,28,235,235,235,65,32,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA FORJADAS EN HIERRO,mesa forjadas hierro,0,mesa,1063,1715,857,428,8,73,36,36,36,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ESCRITORIO TIPO BALA EXTENSIÓN LATERAL DERECHA,escritorio tipo bala extensión lateral derecha,0,escritorio,5940,620,637,637,236,117,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,MODULO ESQUINERO GRIS 90X90 (CCIP),modulo esquinero gris x ccip,0,modulo,4322,189,762,69,45,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ESTANTES DOBLES DE 6 FILAS POR 9 ENTREPAÑOS NO.21,estantes dobles filas entrepaños,0,estantes,6868,604,291,102,6,39,39,39,41,20,20,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,CAÑON PROYECTOR UBICADO EN R9,cañon proyector ubicado r,0,cañon,6319,1678,68,276,276,3,18,18,18,18,18,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"CON MONITOR CN-0CC639-72872-5AK-260S, TECLADO CN-OW7646-37172-5B3-01G9, MOUSE SN",monitor cnccaks teclado cnowbg mouse sn,0,monitor,4882,572,83,168,108,43,70,34,6,13,13,13,13,1,1,0,0,0,0,0,0
Equipo,Equipo,"CPU PENTIUM IV, 2.6 GHZ, HT, 80GB DD, 512RAM,CD ROM UBICADA EN AREA DE DISEÑO WEB",cpu pentium iv ghz ht gb dd ramcd rom ubicada area diseño web,1,cpu,5708,2016,96,187,61,61,123,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,THE KITCHEN SYNC (2 PZAS.) *CONTROLADOR CON DISPLAY Y * CAJA RECEPTORA,the kitchen sync pzas controlador display caja receptora,0,the,4703,97,390,390,390,47,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CONVERTIDOR DE VGA A VIDEO UBICADO EN BODEGA UMI,convertidor vga video ubicado bodega umi,0,convertidor,3494,976,844,421,12,108,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MAMPARA COLOR AZUL ELECTRICO NO.13-B,mampara color azul electrico nob,4,mampara,5366,357,239,479,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"EDITING RECORDER UBICADO EN CABINA DE TRANSMISIÓN MARCA JVC, MODELO BR-S811U, NO SERIE 06712879",editing recorder ubicado cabina transmisión marca jvc modelo brsu serie,0,editing,5606,629,601,601,153,89,8,35,17,17,17,1,0,1,1,0,0,0,0,0,0
Mobiliario,Mobiliario,UNIFILA,unifila,0,unifila,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,PANTALLA (UBICADA EN LA SALA DE JUNTAS),pantalla ubicada sala junta,0,pantalla,5858,292,296,593,34,41,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,CPU PENTIUM 4 UBICACIÓN EN MÁQ. 22,cpu pentium ubicación máq,0,cpu,3880,326,654,654,61,61,123,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,IMPRESORA LASER (UBICADA EN EL AREA DE RECEPCIÓN),impresora laser ubicada area recepción,0,impresora,4964,272,556,556,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,TECLADO PARA COMPUTADORA UBICACIÓN RECEP. 2,teclado computadora ubicación recep,1,teclado,725,1451,840,257,128,47,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"CON MONITOR CN-0CC639-72872-5AK-253C, TECLADO CN-0W7646-37172-5CE-02PA, MOUSE HCA54036639 UBICADA EN",monitor cnccakc teclado cnwcepa mouse hca ubicada,0,monitor,6301,572,83,168,108,43,70,34,6,13,13,13,13,1,1,0,0,0,0,0,0
Equipo,Equipo,C.P.U. PENTIUM (32EC02966-C2). NR=501/547 Y 548,cpu pentium ecc nr,1,cpu,1397,326,654,654,61,61,123,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,CABLE MODEM,cable modem,0,cable,969,1857,928,463,231,231,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MICROFONO INALAMBRICO (UHF),microfono inalambrico uhf,0,microfono,18,1347,353,223,111,111,111,4,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"IMPRESORA DE INYECCIÓN DE TINTA, OBSOLETA.",impresora inyección tinta obsoleta,0,impresora,60,1635,817,408,5,72,132,21,21,3,3,3,3,3,3,0,0,0,0,0,0
Equipo,Equipo,IMPRESORA HEWLETT PACKARD LASER JET 2500L COLOR,impresora hewlett packard laser jet l color,4,impresora,6551,1042,253,507,253,126,15,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"COMPUTADORA COLOR BLANCA CON TECLADO 1L370B0149B, MONITOR 156331A2E24VAC28 MOUSE LZB14350285, SE ENC",computadora color blanca teclado lbb monitor aevac mouse lzb enc,1,computadora,4321,572,83,168,108,43,70,34,6,13,13,13,13,1,1,0,0,0,0,0,0
Equipo,Equipo,BOCINA BTC (32EB02487-D1),bocina btc ebd,0,bocina,1640,1750,489,244,121,121,121,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,ANAQUEL DE METAL DE 5 REPISAS COLOR CAFE. COMITÉ DE TITULACIÓN,anaquel metal repisas color cafe comité titulación,4,anaquel,157,167,488,225,225,225,112,20,42,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,VENTILADOR/E3,ventiladore,0,ventiladore,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MOUSE 40EE03172-C1,mouse eec,0,mouse,1903,1903,951,475,237,118,118,34,6,13,13,13,13,1,1,0,0,0,0,0,0
Equipo,Equipo,PANTALLA 4X3 MTS,pantalla x mt,0,pantalla,6006,1536,188,378,378,188,56,27,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,MOUSE UBICADO EN AREA DE PRODUCCIÓN,mouse ubicado area producción,0,mouse,5228,280,812,265,265,5,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MARCO DE MADERA DE 46 X 59 COLOR NEGRO QUE CONTIENE LA IMAGEN DEL ESCUDO DEL CUCEI,marco madera x color negro contiene imagen escudo cucei,4,marco,3878,1187,366,62,31,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA PARA COMPUTADORA DE 90 X 50 CM.,mesa computadora x cm,3,mesa,720,362,726,51,8,73,36,36,36,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,REGULADOR DE VOLTAJE UBICADO EN SALA DE VIDEO,regulador voltaje ubicado sala video,0,regulador,5525,220,538,538,48,98,3,33,16,6,14,14,14,0,1,0,0,0,0,0,0
Equipo,Equipo,AUDIFONOS CON MICROFONO,audifonos microfono,0,audifonos,399,1260,475,223,111,111,111,4,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,TECLADO PARA COMPUTADORA UBICACIÓN EN PRESTADOR 1,teclado computadora ubicación prestador,1,teclado,725,1451,840,257,128,47,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"COMPUTADORA CON MONITOR THINK VISION, TECLADO IBM, MOUSE IBM, REGULADOR PALM TOP 1000 TDE",computadora monitor think vision teclado ibm mouse ibm regulador palm top tde,0,computadora,5305,727,101,407,203,203,101,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"ARCHIVERO METÁLICO, COLOR GRIS, CON PUERTAS CORREDIZAS DE CRISTAL, CON CANDADO TIPO VITRINA CLAVE:",archivero metálico color gris puertas corredizas cristal candado tipo vitrina clave,4,archivero,5033,83,258,258,258,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"PENTIUM 4, 3200 MHZ",pentium mhz,0,pentium,5398,1681,189,189,103,208,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"CPU INTEL PENTIUM 4, MONITOR DAEWOO, TECLADO ACTECK, MOUSE GENIUS.",cpu intel pentium monitor daewoo teclado acteck mouse genius,1,cpu,4403,777,777,93,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,ESCTITORIO SECRETARIAL MADERA 2 CAJONES,esctitorio secretarial madera cajones,0,esctitorio,6140,592,688,3,137,22,46,13,13,27,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,COMPUTADORA COMPAQ INTEL PENTIUM 4,computadora compaq intel pentium,1,computadora,6023,370,67,19,59,62,126,31,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,VIDEO PROYECTOR INFOCUS MOD. X1 1000 LUMENS,video proyector infocus mod x lumen,0,video,5467,494,443,280,58,3,18,18,18,18,18,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,ESCRITORIO SEMIEJECUTIVO DE MADERA 1.85X75,escritorio semiejecutivo madera x,0,escritorio,6656,1486,211,211,32,10,43,43,43,21,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"CPU PENTIUM IV, 2.6 GHZ, HT, 40GB DD, 512RAM, CD ROM",cpu pentium iv ghz ht gb dd ram cd rom,1,cpu,5404,2016,96,187,61,61,123,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Mobiliario,Mobiliario,SILLON EJECUTIVO CON RODAJAS COLOR NEGRO,sillon ejecutivo rodajas color negro,4,sillon,6361,950,240,166,32,10,43,43,43,21,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,TECLADO PARA COMPUTADORA COLOR HUESO,teclado computadora color hueso,4,teclado,6152,904,783,391,89,11,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ESCRITORIO  DE 52X1.05,escritorio x,0,escritorio,2791,1395,697,25,56,22,46,13,13,27,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,SILLA TUBULAR EN COLOR NEGRO,silla tubular color negro,4,silla,676,1825,496,293,293,19,9,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Equipo,Equipo,TELEFONO FAX BROTHER  EN COLOR BLANCO OSTION CON AZUL FUERTE,telefono fax brother color blanco ostion azul fuerte,4,telefono,6207,1275,349,349,349,174,20,42,2,3,3,3,3,3,3,0,0,0,0,0,0
Mobiliario,Mobiliario,PINTARRON DE 90 X 120 CM,pintarron x cm,3,pintarron,2254,1517,358,201,201,201,100,49,49,24,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,NO BREAK.PROPIEDAD DEL POSGRADO EN CIENCIAS EN PROCESOS BIOTECNOLÓGICOS (MEASTRÍA Y DOCTORADO),breakpropiedad posgrado ciencias procesos biotecnológicos meastría doctorado,0,breakpropiedad,4159,1820,909,454,94,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,LAP TOP COMPAQ VAIO,lap top compaq vaio,0,lap,3545,2171,272,545,272,135,135,67,33,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"COMPUTADORA PENTIUM 4, 2.6GHZ, 512MB, DDR RAM 60GB DD MOTHERBOARD INTEL, UNIDAD CD-ROM Y FLOPPY",computadora pentium ghz mb ddr ram gb dd motherboard intel unidad cdrom floppy,1,computadora,4394,1220,370,150,22,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,ARCHIVERO DE AGLOMERADO CON CUBIERTA DE MELAMINA.,archivero aglomerado cubierta melamina,0,archivero,3529,1016,48,392,392,16,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,TRANSFORMADOR DE BANDA ANCHA,transformador banda ancha,0,transformador,5136,872,872,292,292,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MONITOR HP 71,monitor hp,1,monitor,525,2105,713,56,83,83,83,83,19,19,19,1,0,1,1,0,0,0,0,0,0
Equipo,Equipo,TELEFONOS DIGITALES,telefonos digitales,0,telefonos,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,HARD DRIVE EXTERNO MARCA IOMEGA,hard drive externo marca iomega,0,hard,6943,1249,500,202,0,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,COMPUTADORA EMAC,computadora emac,1,computadora,1095,2191,547,547,273,44,10,46,46,19,19,1,0,1,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MAMPARA DE 75 X 1.10,mampara x,0,mampara,1278,909,149,300,300,149,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,SILLA SECRETARIAL C/RODAJAS COLOR:NEGRO C/GRIS,silla secretarial crodajas colornegro cgris,0,silla,471,1603,801,217,217,175,87,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Equipo,Equipo,MULTICONTACTO COLOR BEIGE POWER TECHNOLOGY,multicontacto color beige power technology,4,multicontacto,6514,405,595,595,297,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"SILLA FIJA DE METAL, RECEPCION",silla fija metal recepcion,0,silla,5391,90,199,400,400,36,24,20,42,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,GUILLOTINA DE MADERA C/PLASTICO COLOR.CAFE,guillotina madera cplastico colorcafe,0,guillotina,156,991,991,495,247,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"ENFRIADOR Y CALENTADOR DE AGUA, DOS LLAVES, COLOR CREMA",enfriador calentador agua do llaves color crema,0,enfriador,6148,369,95,86,173,99,49,24,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA BINARIA DE 1.50 X .40 MTS.,mesa binaria x mt,0,mesa,137,95,188,378,378,188,56,27,9,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,SILLON EJECUTIVO RESPALDO BAJO,sillon ejecutivo respaldo bajo,0,sillon,832,120,356,117,13,55,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,BUTACAS DE COLOR AZUL EN REGULARES CONDICIONES SISTEMS DIGITALES,butacas color azul regulares condiciones sistems digitales,4,butacas,3489,774,624,624,91,50,33,10,45,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,"SILLA TAPIZADA COLOR AZUL DE PLIANA, CON BRAZOS, PATAS METALICAS. UBICACION OFICINA DEL SECRETARIO.",silla tapizada color azul pliana brazos patas metalicas ubicacion oficina secretario,4,silla,4807,155,160,645,25,106,9,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Equipo,Equipo,"AIRE ACONDICIONADO TIPO VENTANA, COLOR BLANCO, CON CONTROL REMOTO, MARCA CARRIER, CLIMA 8000 BTUS 11",aire acondicionado tipo ventana color blanco control remoto marca carrier clima btu,4,aire,6924,1255,434,107,65,14,29,60,29,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,REFRIFERADOR FRIGO-BAR,refriferador frigobar,0,refriferador,51,231,222,446,17,145,19,7,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,CREDENZA DE MADERA 1.70 X 39.5 MTS,credenza madera x mt,0,credenza,5980,605,419,49,100,202,72,72,41,20,20,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,CAJAS DE RESONANCIA,cajas resonancia,0,cajas,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"TECLADO PARA COMPUTADORA, COLOR GRIS CLARO, UBICACION LABORATORIO DE INVESTIGACION Y DESARROLLO FARM",teclado computadora color gris claro ubicacion laboratorio investigacion desarrollo farm,4,teclado,2912,1152,121,121,35,38,38,38,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,BOBINA DE N=500 VUELTAS UBICACION: LABORATORIO DE ELECTROMAGNETISMO,bobina n vueltas ubicacion laboratorio electromagnetismo,0,bobina,830,1152,121,121,35,38,38,38,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,TERMOGRAFO HOBO V2,termografo hobo v,0,termografo,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,GIROSCOPIO,giroscopio,0,giroscopio,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MESA OPTICA 1.22 X 0.61,mesa optica x,0,mesa,5239,13,911,384,12,108,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CONJUNTO DE OPTICA BÁSICA (ESTUCHES AZULES),conjunto optica básica estuches azules,0,conjunto,4441,13,911,384,12,108,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"TECLADO PARA COMPUTADORA, COLOR GRIS CLARO, UBICAICON LETICIA.",teclado computadora color gris claro ubicaicon leticia,4,teclado,6923,680,680,680,168,168,30,19,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,BAÑO DE ULTRASONIDO,baño ultrasonido,0,baño,2466,1679,1003,501,250,12,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,PRISMA HUECO EQUILATERO,prisma hueco equilatero,0,prisma,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,DINAMOMETRO DE 200 P,dinamometro p,0,dinamometro,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"TELEFONO MULTILINE, COLOR BLANCO, UBICACION EN LA BODEGA 1.",telefono multiline color blanco ubicacion bodega,4,telefono,6615,367,35,158,158,158,78,78,38,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,BATERIA LAPTOP,bateria laptop,0,bateria,5064,1632,184,370,370,56,13,6,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"MESA DE CENTRO DE MADERA, UBICACION EN LA RECEPCION.",mesa centro madera ubicacion recepcion,0,mesa,5791,887,887,199,199,33,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,"CREDENZA DE MADERA, COLOR GRAFITO/NEGRO, CON DOS ENTREPAÑOS Y DOS PUERTAS, UBICACION OFICINA DEL DIR",credenza madera color grafitonegro do entrepaños do puertas ubicacion oficina dir,4,credenza,5472,375,75,304,240,59,72,72,41,20,20,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,"SILLA SECRETARIAL CON RODAJAS COLOR CAFE TAPIZADA EN PLIANA, UBICACION DEPARTAMENTO DE FARMACOBIOLOG",silla secretarial rodajas color cafe tapizada pliana ubicacion departamento farmacobiolog,4,silla,4623,1216,248,217,217,175,87,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Mobiliario,Mobiliario,PIZARRON DE PARED COLOR VERDE.,pizarron pared color verde,4,pizarron,46,36,177,356,63,31,64,64,15,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,NO BREAKE. MARCA TRIPP-LITE.,breake marca tripplite,0,breake,167,1401,256,514,130,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,ELECTRODO PARA SULFUROS,electrodo sulfuros,0,electrodo,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA METALICA COLOR GRIS (REMINGTON) 1A-28-1-88,mesa metalica color gris remington,4,mesa,6080,1806,128,281,140,140,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,LOCKER DE MADERA,locker madera,0,locker,373,668,33,274,274,136,136,12,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,SEPARADOR DE FLUJOS DE 300 MM DE DIAMETRO.,separador flujos mm diametro,0,separador,1647,1272,173,348,54,41,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,BOBINA DE N=10000 VUELTAS UBICACION: LABORATORIO DE ELECTROMAGNETISMO,bobina n vueltas ubicacion laboratorio electromagnetismo,0,bobina,830,1152,121,121,35,38,38,38,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MARCO CON LA CLASIFICACION DE NUBES,marco clasificacion nubes,0,marco,435,1189,198,198,397,198,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,MECHERO BUNSEN PAR GAS BUTANOUBICACION: LABORATORIO DE ELECTROMAGNETISMO,mechero bunsen par gas butanoubicacion laboratorio electromagnetismo,0,mechero,6229,154,316,633,316,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CONVERTIDOR PARA LENTE TELECENTRICO,convertidor lente telecentrico,0,convertidor,4341,582,844,421,12,108,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,ARCHIVERO METALICO GRIS,archivero metalico gris,0,archivero,269,2125,26,47,388,96,96,12,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,MESA PARA MULTIUSOS DE MADERA PARA TELEVISIÓN,mesa multiusos madera televisión,0,mesa,4618,937,937,371,371,16,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,MESAS CONBINADAS DE MADERA Y METAL (GRANDES),mesa conbinadas madera metal grandes,0,mesa,3859,847,315,315,98,197,24,20,42,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ESTUFA ACROS PRESTIGE,estufa acros prestige,0,estufa,1027,983,983,491,245,122,122,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,CESTO DE BASURA DE MADERA.,cesto basura madera,0,cesto,349,736,28,235,235,235,65,32,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MATRAZ DE DESTILACIÓN 500 ML.,matraz destilación ml,0,matraz,753,146,513,513,256,23,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,PANTALLA PORTATIL GRANDE,pantalla portatil grande,0,pantalla,5906,2219,270,270,20,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,BANCOS DE METAL,bancos metal,0,bancos,1313,1315,329,660,98,197,24,20,42,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,PLATO CALIENTE,plato caliente,0,plato,11,1363,822,122,246,8,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MAQUINA DE ESCRIBIR ELECTRICA MARCA IBM. OBSERVACION:  NO FUNCIONA,maquina escribir electrica marca ibm observacion funciona,0,maquina,6194,1026,429,88,178,28,58,58,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,MONITOR DE PARA COMPUTADORA,monitor computadora,1,monitor,1008,2018,439,66,56,22,46,13,13,27,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,BANCO DE MADERA CON PATAS DE METAL,banco madera patas metal,0,banco,4908,673,163,327,327,163,7,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,GUILLOTINA LAB. ELECTROQUIMICA,guillotina lab electroquimica,0,guillotina,4401,991,991,495,247,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,PAR DE BOCINAS COLOR BLANCO CON AZUL,par bocinas color blanco azul,4,par,6707,343,316,633,316,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,REGULADOR Y ESTABILIZADOR DE VOLTAJE,regulador estabilizador voltaje,0,regulador,2626,220,538,538,48,98,3,33,16,6,14,14,14,0,1,0,0,0,0,0,0
Equipo,Equipo,BALANZA,balanza,0,balanza,926,265,127,256,42,86,86,9,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CPU DE COMPUTADORA,cpu computadora,1,cpu,4507,1175,587,587,110,110,22,45,19,19,19,1,0,1,1,0,0,0,0,0,0
